ProductKey,CultureName,ProductDescription
505,Icelandic,"Létt, endatengt álstell býður upp á uppréttari stöðu fyrir hjólreiðar innanbæjar. Byltingarkennd hönnun skilar miklum þægindum."
505,Indonesian,Rangka aluminium tumpu ringan memungkinkan Anda bersepeda keliling kota dengan posisi tegak. Desain unggul kami memberikan kenyamanan optimal.
505,Inuktitut,se5goxEymJ6 w4yzJ6 tuz mrb5tx3N3i3n6 kNo1u wq3CstQc5b3lA N7m4g6. nN5tx6ymi6]XK5 wlx6goxEymJ6.
505,Irish,Cuireann an fráma éadrom butáilte alúmanaim suíomh rothaíochta níos dírí ar fáil le haghaidh turais timpeall an bhaile.  Ní féidir an compord a chuireann ár ndearadh ar fáil a shárú.
505,Italian,"Telaio in alluminio leggero, rinforzato che consente una guida con la schiena in posizione più dritta. Design innovativo per fornire il massimo comfort."
505,Kannada,???? ???? ??????????? ?????????? ?????? ???? ?????????? ????????? ??????????? ???????????. ???? ????????? ????????? ??? ??????? ????????? ???????????. 
505,Kazakh,????? ???????? ????? ????????????? ????? ???? ???????? ?????????? ???????? ??? ???? ???????? ?????????? ?????. ?????? ???????????? ?????? ??????? ???????? ????????.
505,Konkani,???? ??????? ??? ???????? ???? ?????? ????? ??????? ?????? ?????? ????? ?????? ????. ???? ?????? ??????? ????? ??? ????? ????.
505,Korean,"??? ??? ???? ????? ??? ? ?? ? ?? ??? ?? ? ???, ???? ????? ??? ???? ?????."
505,Latvian,"Vieglais galeniski savienotais alum?nija r?mis nodrošina st?v?ku braukšanas poz?ciju, ce?ojot pa pils?tu. M?su novatoriskais dizains sniedz optim?lu komfortu."
505,Lithuanian,"Lengvas sudurtas aliumininis r?mas užtikrina, kad važiuojant laikysena bus tiesi, skirta kelionei mieste. Novatoriška konstrukcija optimaliai patogi."
505,Luxenbourgish,"Liichten Aluminiumskader fir eng méi riicht Haltung, optimal fir Ausflich an d'Staat. Innovativen Design fir en optimalen Confort."
505,Macedonian,??????? ???????????? ????? ?? ??????????? ?? ???????? ?????????? ??????????? ??????? ??????? ?? ?????? ??? ????. ?????? ?????????? ?????? ????????? ????????? ???????.
505,Malaysian,Rangka aluminium gabung ringan menyediakan posisi penunggangan yang lebih menegak untuk perjalanan di seluruh bandar.  Reka bentuk kami yang unggul ini menyediakan keselesaan yang optimum.
505,Maori,He anga konumohe kua whakak?rurutia kia taea ai te noho t? m? te h?ereere i te taone. He tuatahitanga t? m?tou hoahoatanga m? te tino h?neanea.
505,Marathi,?????? ?????? ???? ??????????????? ??????? ????????????? ???????? ????? ??? ???? ???????? ?????? ???. ???? ??????? ?????? ?????? ???????? ?????? ????
505,Nepali,????? ????? ???? ????????? ??????? ????? ???????? ???? ???? ?????? ???? ????? ?????? ??????. ?????? ?????? ?????? ???????? ?????? ???? ??????.
505,Norwegian,Lett aluminiumsramme som gir en mer oppreist sittestilling for turer rundt i byen. Vårt nyskapende design gir optimal komfort.
505,Nynorsk,Lett aluminiumsramme som gir ei meir oppreist sitjestilling for turar rundt i byen. Vårt nyskapande design gir optimal komfort.
505,Pashto,??? ???? ???????? ????? ?? ??? ?? ? ????? ????? ? ????? ?? ??? ?? ? ????? ????? ????? ????? ???. ????? ???? ?? ??? ?????? ?????? ??? ???? ????? ???????.
505,Polish,"Lekka, zw??ana aluminiowa rama umo?liwia jazd? w pozycji z mniejszym pochyleniem cia?a, która jest odpowiednia do jazdy po mie?cie. Doskona?y projekt zapewnia optymalny komfort."
505,Portuguese (European),Estrutura em alumínio reforçada leve proporciona uma posição de condução mais direita para viagens na cidade.  O nosso design vanguardista proporciona um conforto optimizado.
505,Punjabi,???? ????? ???? ????????? ????? ???? ???? ???? ?? ???? ?? ????? ????? ????? ?????? ???? ???  ???? ???? ???? ???? ?????? ?? ??? ?????? ???? ?????? ???? ???
505,Quecha,Aluminyu siqi aswan takyachisqa sampalla allinta sayan llaqta ñankunapaq. Yachasqam allin ruwas kasqan.
505,Romanian,"Cadrul de aluminiu u?or, cu îmbinare, asigur? o pozi?ie mai dreapt? în axa vertical? pentru o c?l?torie în ora?. Designul revolu?ionar asigur? un confort optim."
505,Rumansh,Rom d'aluminium lev per ina posiziun a dretgsi; ideal per ir en citad. Design remartgabel per in confort excellent.
505,Russian,?????? ???????????? ??????????? ???? ? ????? ?????? ???????? ??? ??????? ?? ??????. ??????????? ??????????? ???????????? ??????????? ???????.
505,Serbian - Cyrillic,?????? ????????????? ??? ?? ?????????? ?????? ? ???????? ?????. ??? ?????????????? ?????? ????? ??????? ???? ?????????.
505,Serbian - Latin,Lagani aluminijumski ram za uspravnije sedenje u gradskoj vožnji. Naš revolucionarni dizajn pruža najviši nivo udobnosti.
505,Slovak,?ahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu po?as jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie. 
505,Slovenian,"Lahek aluminijasti okvir z odebeljenimi konci cevi omogo?a bolj pokon?en položaj med vožnjo, kar je idealno za izlet po mestu. Naše inovativno oblikovanje ponuja najve?je možno udobje."
505,Spanish,Cuadro de aluminio reforzado ligero que proporciona una posición más erguida para trayectos urbanos. Su notable diseño proporciona una comodidad óptima.
505,Swahili,Fremu yenye uzani wa chini ya alumini hutoa mkao sahihi zaidi wa kuendesha kwa safari ya mjini. Muundo wetu hutoa starehe ya hali ya juu.
505,Swedish,Lätt aluminiumram för en mer upprätt position i stadstrafik. Vår banbrytande design ger högsta komfort.
505,Tamil,??? ??????? ????? ?????? ???????????????? ?????????? ??????? ????? ????????? ??????????????? ???? ????? ?????? ??????????. ????????? ????????? ?????????? ??????? ?????????? ??????????.
505,Telugu,???????? ??????? ??????????? ?????? ?????? ??????????? ????? ??????? ??????? ??????? ????????.  ?? ???????-????????? ?????? ????????? ??????? ???????????.
505,Tswana,Foreimi ya aluminiamo e e boimatlhofo e fa mosepele o o tsepameng botoka mo toropong. Disaene ya rona e fa botobe jwa boleng jo bo kwa godimo.
505,Ukrainian,??????? ?????? ??????????? ???? ???????????? ???? ???????? ????? ??????????? ????????? ??? ????????? ? ????? ?????. ???? ??????????? ??????????? ???????? ??????????? ?????? ????????.
505,Urdu,???? ??? ?? ?? ???? ??????? ???? ??? ?? ??? ???? ?? ??? ????? ????? ????? ?? ?????? ????? ???? ??? ????? ?????? ?????? ?????? ?????? ???? ????? ???? ???
505,Vietnamese,Khung nhôm nhe? liê?n khô?i ta?o t? thê? la?i xe th??ng h?n khi ?i trong tha?nh phô?.  Kiê?u thiê?t kê? ch??c ch??n ta?o ca?m gia?c thoa?i ma?i tô?i ?u.
505,Welsh,Mae'r ffrâm fôn alwminiwm ysgafn yn sicrhau osgo beicio mwy cefnsyth ar gyfer beicio yn y dref.  Mae'n cynllun arloesol yn sicrhau eich bod yn gwbl gyfforddus.
505,Zulu,Ifremu le-aluminiyamu elifasiwe elinesisindo esilula lihlinzeka ngesimo esiqondile sokushova uma uthatha uhambo edolobheni. Idizayni yethu evelele ihlinzeka ngentokomalo ephelele.
506,Afrikaans,Liggewig stuikaluminiumraam bied ’n meer regop ryposisie vir ’n rit in die dorp. Ons baanbrekerontwerp verskaf maksimum gemak.
506,Albanian,"Trupi i armuar prej alumini, me peshë të lehtë ofron një pozicion më të drejtë ngarjeje, për një udhëtim rreth qytetit. Modeli ynë novator ofron një rehati maksimale."
506,Basque,"Aluminiozko marko arinak gidatzean jarrera tenteagoa izatera bultzatuko zaitu, hirian barne itzuli bat egiteko. Gure diseinu berritzaileak erosotasun maila ezezagunetara hurbilduko zaitu."
506,Bosnian (Cyrillic),?????? ????????????? ??? ?? ?????????? ??????? ? ???????? ?????. ??? ?????????????? ?????? ????? ??????? ???? ?????????.
506,Bosnian (Latin),Lagani aluminijumski ram za uspravnije sjedenje u gradskoj vožnji. Naš revolucionarni dizajn pruža najviši nivo udobnosti.
506,Brazilian,Quadro de alumínio reforçado e leve proporciona uma postura mais ereta para um passeio pela cidade. Nosso design inovador oferece conforto excepcional.
506,Bulgarian,?????? ?????? ?????????? ????? ????????? ??-????????? ??????? ??? ?????????? ?? ???????????? ????????. ?????? ??????????? ?????? ?????????? ????????? ???????.
506,Catalan,El quadre d'alumini pla lleuger permet adoptar una postura més dreta per anar per la ciutat. El nostre innovador disseny proporciona una comoditat òptima.
506,Chinese - Hongkong,?????????????????????????????????????????????????
506,Chinese - Trad,??????????????????????????????????????????????????????
506,Croatian,Lagani aluminijski okvir omogu?uje više okomiti položaj vožnje za put po gradu.  Naš najnoviji dizajn omogu?uje optimalnu udobnost.
506,Czech,Odleh?ený hliníkový rám poskytuje vzp?ímen?jší pozici p?i ?ízení na výletech po m?st?. Náš pr?kopnický design poskytuje optimální pohodlí.
506,Danish,"Let aluminiumstel, som giver en mere opretsiddende kørestilling, f.eks. når man vil køre en tur i byen. Vores banebrydende design giver optimal komfort."
506,Dutch,Lichtgewicht butted aluminium frame voor een rechtere houding om door de stad te fietsen. Ons baanbrekende design biedt optimaal comfort.
506,Estonian,Kerge liigendatud alumiiniumraam võimaldab püstisemat sõiduasendit linnas liikumiseks. Meie täiesti uuenduslik kujundus tagab optimaalse mugavuse.
506,Farsi,"???? ?????????? ??? ? ???? ?? ???? ?????? ????? ?????? ????? ??? ??? ?? ???? ?????? ????? ?? ????? ??? ????? ?? ???. ????? ?? ???? ?? ?????? ????? ?? ???? ??? ?? ?????? ?? ????."
506,Finnish,"Kevyt, ohennettu alumiinirunko, pystympi ajoasento kaupunkiajoa varten. Uraauurtava suunnittelumme tuottaa erinomaisen ajomukavuuden."
506,Galician,Cadro de aluminio lixeiro reforzado que proporciona unha posición máis ergueita para dar unha volta pola cidade. Deseño rompedor que proporciona a máxima comodidade.
506,Greek,"??????, ?????????? ??????? ??????????. ??????? ????? ??? ????? ???? ???????? ??? ????? ???? ????. ? ?????????? ???????? ????????? ???????? ?????."
506,Gujrati,"???? ?????, ?????? ?????????? ??????????? ????? ?????? ????? ???? ???? ??? ???? ??????? ?????? ?????? ??? ??. ????? ?????? ?????? ?????? ???? ?????? ??? ??. "
506,Hindi,????? ?? ??? ??????????? ????? ??? ??? ?? ???? ?????? ?? ??? ???? ???? ?????? ?????? ???? ??.  ????? ??????? ???????? ?????? ?????? ???? ???? ??. 
506,Hungarian,"Pehelykönny?, merevített vég? csövekb?l hegesztett alumíniumváz, amely egyenesebb testtartást biztosít városi kerékpározáshoz. Az úttör? kialakítás optimális kényelmet nyújt."
506,Icelandic,"Létt, endatengt álstell býður upp á uppréttari stöðu fyrir hjólreiðar innanbæjar. Byltingarkennd hönnun skilar miklum þægindum."
506,Indonesian,Rangka aluminium tumpu ringan memungkinkan Anda bersepeda keliling kota dengan posisi tegak. Desain unggul kami memberikan kenyamanan optimal.
506,Inuktitut,se5goxEymJ6 w4yzJ6 tuz mrb5tx3N3i3n6 kNo1u wq3CstQc5b3lA N7m4g6. nN5tx6ymi6]XK5 wlx6goxEymJ6.
506,Irish,Cuireann an fráma éadrom butáilte alúmanaim suíomh rothaíochta níos dírí ar fáil le haghaidh turais timpeall an bhaile.  Ní féidir an compord a chuireann ár ndearadh ar fáil a shárú.
506,Italian,"Telaio in alluminio leggero, rinforzato che consente una guida con la schiena in posizione più dritta. Design innovativo per fornire il massimo comfort."
506,Kannada,???? ???? ??????????? ?????????? ?????? ???? ?????????? ????????? ??????????? ???????????. ???? ????????? ????????? ??? ??????? ????????? ???????????. 
506,Kazakh,????? ???????? ????? ????????????? ????? ???? ???????? ?????????? ???????? ??? ???? ???????? ?????????? ?????. ?????? ???????????? ?????? ??????? ???????? ????????.
506,Konkani,???? ??????? ??? ???????? ???? ?????? ????? ??????? ?????? ?????? ????? ?????? ????. ???? ?????? ??????? ????? ??? ????? ????.
506,Korean,"??? ??? ???? ????? ??? ? ?? ? ?? ??? ?? ? ???, ???? ????? ??? ???? ?????."
506,Latvian,"Vieglais galeniski savienotais alum?nija r?mis nodrošina st?v?ku braukšanas poz?ciju, ce?ojot pa pils?tu. M?su novatoriskais dizains sniedz optim?lu komfortu."
506,Lithuanian,"Lengvas sudurtas aliumininis r?mas užtikrina, kad važiuojant laikysena bus tiesi, skirta kelionei mieste. Novatoriška konstrukcija optimaliai patogi."
506,Luxenbourgish,"Liichten Aluminiumskader fir eng méi riicht Haltung, optimal fir Ausflich an d'Staat. Innovativen Design fir en optimalen Confort."
506,Macedonian,??????? ???????????? ????? ?? ??????????? ?? ???????? ?????????? ??????????? ??????? ??????? ?? ?????? ??? ????. ?????? ?????????? ?????? ????????? ????????? ???????.
506,Malaysian,Rangka aluminium gabung ringan menyediakan posisi penunggangan yang lebih menegak untuk perjalanan di seluruh bandar.  Reka bentuk kami yang unggul ini menyediakan keselesaan yang optimum.
506,Maori,He anga konumohe kua whakak?rurutia kia taea ai te noho t? m? te h?ereere i te taone. He tuatahitanga t? m?tou hoahoatanga m? te tino h?neanea.
506,Marathi,?????? ?????? ???? ??????????????? ??????? ????????????? ???????? ????? ??? ???? ???????? ?????? ???. ???? ??????? ?????? ?????? ???????? ?????? ????
506,Nepali,????? ????? ???? ????????? ??????? ????? ???????? ???? ???? ?????? ???? ????? ?????? ??????. ?????? ?????? ?????? ???????? ?????? ???? ??????.
506,Norwegian,Lett aluminiumsramme som gir en mer oppreist sittestilling for turer rundt i byen. Vårt nyskapende design gir optimal komfort.
506,Nynorsk,Lett aluminiumsramme som gir ei meir oppreist sitjestilling for turar rundt i byen. Vårt nyskapande design gir optimal komfort.
506,Pashto,??? ???? ???????? ????? ?? ??? ?? ? ????? ????? ? ????? ?? ??? ?? ? ????? ????? ????? ????? ???. ????? ???? ?? ??? ?????? ?????? ??? ???? ????? ???????.
506,Polish,"Lekka, zw??ana aluminiowa rama umo?liwia jazd? w pozycji z mniejszym pochyleniem cia?a, która jest odpowiednia do jazdy po mie?cie. Doskona?y projekt zapewnia optymalny komfort."
506,Portuguese (European),Estrutura em alumínio reforçada leve proporciona uma posição de condução mais direita para viagens na cidade.  O nosso design vanguardista proporciona um conforto optimizado.
506,Punjabi,???? ????? ???? ????????? ????? ???? ???? ???? ?? ???? ?? ????? ????? ????? ?????? ???? ???  ???? ???? ???? ???? ?????? ?? ??? ?????? ???? ?????? ???? ???
506,Quecha,Aluminyu siqi aswan takyachisqa sampalla allinta sayan llaqta ñankunapaq. Yachasqam allin ruwas kasqan.
506,Romanian,"Cadrul de aluminiu u?or, cu îmbinare, asigur? o pozi?ie mai dreapt? în axa vertical? pentru o c?l?torie în ora?. Designul revolu?ionar asigur? un confort optim."
506,Rumansh,Rom d'aluminium lev per ina posiziun a dretgsi; ideal per ir en citad. Design remartgabel per in confort excellent.
506,Russian,?????? ???????????? ??????????? ???? ? ????? ?????? ???????? ??? ??????? ?? ??????. ??????????? ??????????? ???????????? ??????????? ???????.
506,Serbian - Cyrillic,?????? ????????????? ??? ?? ?????????? ?????? ? ???????? ?????. ??? ?????????????? ?????? ????? ??????? ???? ?????????.
506,Serbian - Latin,Lagani aluminijumski ram za uspravnije sedenje u gradskoj vožnji. Naš revolucionarni dizajn pruža najviši nivo udobnosti.
506,Slovak,?ahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu po?as jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie. 
506,Slovenian,"Lahek aluminijasti okvir z odebeljenimi konci cevi omogo?a bolj pokon?en položaj med vožnjo, kar je idealno za izlet po mestu. Naše inovativno oblikovanje ponuja najve?je možno udobje."
506,Spanish,Cuadro de aluminio reforzado ligero que proporciona una posición más erguida para trayectos urbanos. Su notable diseño proporciona una comodidad óptima.
506,Swahili,Fremu yenye uzani wa chini ya alumini hutoa mkao sahihi zaidi wa kuendesha kwa safari ya mjini. Muundo wetu hutoa starehe ya hali ya juu.
506,Swedish,Lätt aluminiumram för en mer upprätt position i stadstrafik. Vår banbrytande design ger högsta komfort.
506,Tamil,??? ??????? ????? ?????? ???????????????? ?????????? ??????? ????? ????????? ??????????????? ???? ????? ?????? ??????????. ????????? ????????? ?????????? ??????? ?????????? ??????????.
506,Telugu,???????? ??????? ??????????? ?????? ?????? ??????????? ????? ??????? ??????? ??????? ????????.  ?? ???????-????????? ?????? ????????? ??????? ???????????.
506,Tswana,Foreimi ya aluminiamo e e boimatlhofo e fa mosepele o o tsepameng botoka mo toropong. Disaene ya rona e fa botobe jwa boleng jo bo kwa godimo.
506,Ukrainian,??????? ?????? ??????????? ???? ???????????? ???? ???????? ????? ??????????? ????????? ??? ????????? ? ????? ?????. ???? ??????????? ??????????? ???????? ??????????? ?????? ????????.
506,Urdu,???? ??? ?? ?? ???? ??????? ???? ??? ?? ??? ???? ?? ??? ????? ????? ????? ?? ?????? ????? ???? ??? ????? ?????? ?????? ?????? ?????? ???? ????? ???? ???
506,Vietnamese,Khung nhôm nhe? liê?n khô?i ta?o t? thê? la?i xe th??ng h?n khi ?i trong tha?nh phô?.  Kiê?u thiê?t kê? ch??c ch??n ta?o ca?m gia?c thoa?i ma?i tô?i ?u.
506,Welsh,Mae'r ffrâm fôn alwminiwm ysgafn yn sicrhau osgo beicio mwy cefnsyth ar gyfer beicio yn y dref.  Mae'n cynllun arloesol yn sicrhau eich bod yn gwbl gyfforddus.
506,Zulu,Ifremu le-aluminiyamu elifasiwe elinesisindo esilula lihlinzeka ngesimo esiqondile sokushova uma uthatha uhambo edolobheni. Idizayni yethu evelele ihlinzeka ngentokomalo ephelele.
507,Afrikaans,Liggewig stuikaluminiumraam bied ’n meer regop ryposisie vir ’n rit in die dorp. Ons baanbrekerontwerp verskaf maksimum gemak.
507,Albanian,"Trupi i armuar prej alumini, me peshë të lehtë ofron një pozicion më të drejtë ngarjeje, për një udhëtim rreth qytetit. Modeli ynë novator ofron një rehati maksimale."
507,Basque,"Aluminiozko marko arinak gidatzean jarrera tenteagoa izatera bultzatuko zaitu, hirian barne itzuli bat egiteko. Gure diseinu berritzaileak erosotasun maila ezezagunetara hurbilduko zaitu."
507,Bosnian (Cyrillic),?????? ????????????? ??? ?? ?????????? ??????? ? ???????? ?????. ??? ?????????????? ?????? ????? ??????? ???? ?????????.
507,Bosnian (Latin),Lagani aluminijumski ram za uspravnije sjedenje u gradskoj vožnji. Naš revolucionarni dizajn pruža najviši nivo udobnosti.
507,Brazilian,Quadro de alumínio reforçado e leve proporciona uma postura mais ereta para um passeio pela cidade. Nosso design inovador oferece conforto excepcional.
507,Bulgarian,?????? ?????? ?????????? ????? ????????? ??-????????? ??????? ??? ?????????? ?? ???????????? ????????. ?????? ??????????? ?????? ?????????? ????????? ???????.
507,Catalan,El quadre d'alumini pla lleuger permet adoptar una postura més dreta per anar per la ciutat. El nostre innovador disseny proporciona una comoditat òptima.
507,Chinese - Hongkong,?????????????????????????????????????????????????
507,Chinese - Trad,??????????????????????????????????????????????????????
507,Croatian,Lagani aluminijski okvir omogu?uje više okomiti položaj vožnje za put po gradu.  Naš najnoviji dizajn omogu?uje optimalnu udobnost.
507,Czech,Odleh?ený hliníkový rám poskytuje vzp?ímen?jší pozici p?i ?ízení na výletech po m?st?. Náš pr?kopnický design poskytuje optimální pohodlí.
507,Danish,"Let aluminiumstel, som giver en mere opretsiddende kørestilling, f.eks. når man vil køre en tur i byen. Vores banebrydende design giver optimal komfort."
507,Dutch,Lichtgewicht butted aluminium frame voor een rechtere houding om door de stad te fietsen. Ons baanbrekende design biedt optimaal comfort.
507,Estonian,Kerge liigendatud alumiiniumraam võimaldab püstisemat sõiduasendit linnas liikumiseks. Meie täiesti uuenduslik kujundus tagab optimaalse mugavuse.
507,Farsi,"???? ?????????? ??? ? ???? ?? ???? ?????? ????? ?????? ????? ??? ??? ?? ???? ?????? ????? ?? ????? ??? ????? ?? ???. ????? ?? ???? ?? ?????? ????? ?? ???? ??? ?? ?????? ?? ????."
507,Finnish,"Kevyt, ohennettu alumiinirunko, pystympi ajoasento kaupunkiajoa varten. Uraauurtava suunnittelumme tuottaa erinomaisen ajomukavuuden."
507,Galician,Cadro de aluminio lixeiro reforzado que proporciona unha posición máis ergueita para dar unha volta pola cidade. Deseño rompedor que proporciona a máxima comodidade.
507,Greek,"??????, ?????????? ??????? ??????????. ??????? ????? ??? ????? ???? ???????? ??? ????? ???? ????. ? ?????????? ???????? ????????? ???????? ?????."
507,Gujrati,"???? ?????, ?????? ?????????? ??????????? ????? ?????? ????? ???? ???? ??? ???? ??????? ?????? ?????? ??? ??. ????? ?????? ?????? ?????? ???? ?????? ??? ??. "
507,Hindi,????? ?? ??? ??????????? ????? ??? ??? ?? ???? ?????? ?? ??? ???? ???? ?????? ?????? ???? ??.  ????? ??????? ???????? ?????? ?????? ???? ???? ??. 
507,Hungarian,"Pehelykönny?, merevített vég? csövekb?l hegesztett alumíniumváz, amely egyenesebb testtartást biztosít városi kerékpározáshoz. Az úttör? kialakítás optimális kényelmet nyújt."
507,Icelandic,"Létt, endatengt álstell býður upp á uppréttari stöðu fyrir hjólreiðar innanbæjar. Byltingarkennd hönnun skilar miklum þægindum."
507,Indonesian,Rangka aluminium tumpu ringan memungkinkan Anda bersepeda keliling kota dengan posisi tegak. Desain unggul kami memberikan kenyamanan optimal.
507,Inuktitut,se5goxEymJ6 w4yzJ6 tuz mrb5tx3N3i3n6 kNo1u wq3CstQc5b3lA N7m4g6. nN5tx6ymi6]XK5 wlx6goxEymJ6.
507,Irish,Cuireann an fráma éadrom butáilte alúmanaim suíomh rothaíochta níos dírí ar fáil le haghaidh turais timpeall an bhaile.  Ní féidir an compord a chuireann ár ndearadh ar fáil a shárú.
507,Italian,"Telaio in alluminio leggero, rinforzato che consente una guida con la schiena in posizione più dritta. Design innovativo per fornire il massimo comfort."
507,Kannada,???? ???? ??????????? ?????????? ?????? ???? ?????????? ????????? ??????????? ???????????. ???? ????????? ????????? ??? ??????? ????????? ???????????. 
507,Kazakh,????? ???????? ????? ????????????? ????? ???? ???????? ?????????? ???????? ??? ???? ???????? ?????????? ?????. ?????? ???????????? ?????? ??????? ???????? ????????.
507,Konkani,???? ??????? ??? ???????? ???? ?????? ????? ??????? ?????? ?????? ????? ?????? ????. ???? ?????? ??????? ????? ??? ????? ????.
507,Korean,"??? ??? ???? ????? ??? ? ?? ? ?? ??? ?? ? ???, ???? ????? ??? ???? ?????."
507,Latvian,"Vieglais galeniski savienotais alum?nija r?mis nodrošina st?v?ku braukšanas poz?ciju, ce?ojot pa pils?tu. M?su novatoriskais dizains sniedz optim?lu komfortu."
507,Lithuanian,"Lengvas sudurtas aliumininis r?mas užtikrina, kad važiuojant laikysena bus tiesi, skirta kelionei mieste. Novatoriška konstrukcija optimaliai patogi."
507,Luxenbourgish,"Liichten Aluminiumskader fir eng méi riicht Haltung, optimal fir Ausflich an d'Staat. Innovativen Design fir en optimalen Confort."
507,Macedonian,??????? ???????????? ????? ?? ??????????? ?? ???????? ?????????? ??????????? ??????? ??????? ?? ?????? ??? ????. ?????? ?????????? ?????? ????????? ????????? ???????.
507,Malaysian,Rangka aluminium gabung ringan menyediakan posisi penunggangan yang lebih menegak untuk perjalanan di seluruh bandar.  Reka bentuk kami yang unggul ini menyediakan keselesaan yang optimum.
507,Maori,He anga konumohe kua whakak?rurutia kia taea ai te noho t? m? te h?ereere i te taone. He tuatahitanga t? m?tou hoahoatanga m? te tino h?neanea.
507,Marathi,?????? ?????? ???? ??????????????? ??????? ????????????? ???????? ????? ??? ???? ???????? ?????? ???. ???? ??????? ?????? ?????? ???????? ?????? ????
507,Nepali,????? ????? ???? ????????? ??????? ????? ???????? ???? ???? ?????? ???? ????? ?????? ??????. ?????? ?????? ?????? ???????? ?????? ???? ??????.
507,Norwegian,Lett aluminiumsramme som gir en mer oppreist sittestilling for turer rundt i byen. Vårt nyskapende design gir optimal komfort.
507,Nynorsk,Lett aluminiumsramme som gir ei meir oppreist sitjestilling for turar rundt i byen. Vårt nyskapande design gir optimal komfort.
507,Pashto,??? ???? ???????? ????? ?? ??? ?? ? ????? ????? ? ????? ?? ??? ?? ? ????? ????? ????? ????? ???. ????? ???? ?? ??? ?????? ?????? ??? ???? ????? ???????.
507,Polish,"Lekka, zw??ana aluminiowa rama umo?liwia jazd? w pozycji z mniejszym pochyleniem cia?a, która jest odpowiednia do jazdy po mie?cie. Doskona?y projekt zapewnia optymalny komfort."
507,Portuguese (European),Estrutura em alumínio reforçada leve proporciona uma posição de condução mais direita para viagens na cidade.  O nosso design vanguardista proporciona um conforto optimizado.
507,Punjabi,???? ????? ???? ????????? ????? ???? ???? ???? ?? ???? ?? ????? ????? ????? ?????? ???? ???  ???? ???? ???? ???? ?????? ?? ??? ?????? ???? ?????? ???? ???
507,Quecha,Aluminyu siqi aswan takyachisqa sampalla allinta sayan llaqta ñankunapaq. Yachasqam allin ruwas kasqan.
507,Romanian,"Cadrul de aluminiu u?or, cu îmbinare, asigur? o pozi?ie mai dreapt? în axa vertical? pentru o c?l?torie în ora?. Designul revolu?ionar asigur? un confort optim."
507,Rumansh,Rom d'aluminium lev per ina posiziun a dretgsi; ideal per ir en citad. Design remartgabel per in confort excellent.
507,Russian,?????? ???????????? ??????????? ???? ? ????? ?????? ???????? ??? ??????? ?? ??????. ??????????? ??????????? ???????????? ??????????? ???????.
507,Serbian - Cyrillic,?????? ????????????? ??? ?? ?????????? ?????? ? ???????? ?????. ??? ?????????????? ?????? ????? ??????? ???? ?????????.
507,Serbian - Latin,Lagani aluminijumski ram za uspravnije sedenje u gradskoj vožnji. Naš revolucionarni dizajn pruža najviši nivo udobnosti.
507,Slovak,?ahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu po?as jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie. 
507,Slovenian,"Lahek aluminijasti okvir z odebeljenimi konci cevi omogo?a bolj pokon?en položaj med vožnjo, kar je idealno za izlet po mestu. Naše inovativno oblikovanje ponuja najve?je možno udobje."
507,Spanish,Cuadro de aluminio reforzado ligero que proporciona una posición más erguida para trayectos urbanos. Su notable diseño proporciona una comodidad óptima.
507,Swahili,Fremu yenye uzani wa chini ya alumini hutoa mkao sahihi zaidi wa kuendesha kwa safari ya mjini. Muundo wetu hutoa starehe ya hali ya juu.
507,Swedish,Lätt aluminiumram för en mer upprätt position i stadstrafik. Vår banbrytande design ger högsta komfort.
507,Tamil,??? ??????? ????? ?????? ???????????????? ?????????? ??????? ????? ????????? ??????????????? ???? ????? ?????? ??????????. ????????? ????????? ?????????? ??????? ?????????? ??????????.
507,Telugu,???????? ??????? ??????????? ?????? ?????? ??????????? ????? ??????? ??????? ??????? ????????.  ?? ???????-????????? ?????? ????????? ??????? ???????????.
507,Tswana,Foreimi ya aluminiamo e e boimatlhofo e fa mosepele o o tsepameng botoka mo toropong. Disaene ya rona e fa botobe jwa boleng jo bo kwa godimo.
507,Ukrainian,??????? ?????? ??????????? ???? ???????????? ???? ???????? ????? ??????????? ????????? ??? ????????? ? ????? ?????. ???? ??????????? ??????????? ???????? ??????????? ?????? ????????.
507,Urdu,???? ??? ?? ?? ???? ??????? ???? ??? ?? ??? ???? ?? ??? ????? ????? ????? ?? ?????? ????? ???? ??? ????? ?????? ?????? ?????? ?????? ???? ????? ???? ???
507,Vietnamese,Khung nhôm nhe? liê?n khô?i ta?o t? thê? la?i xe th??ng h?n khi ?i trong tha?nh phô?.  Kiê?u thiê?t kê? ch??c ch??n ta?o ca?m gia?c thoa?i ma?i tô?i ?u.
507,Welsh,Mae'r ffrâm fôn alwminiwm ysgafn yn sicrhau osgo beicio mwy cefnsyth ar gyfer beicio yn y dref.  Mae'n cynllun arloesol yn sicrhau eich bod yn gwbl gyfforddus.
507,Zulu,Ifremu le-aluminiyamu elifasiwe elinesisindo esilula lihlinzeka ngesimo esiqondile sokushova uma uthatha uhambo edolobheni. Idizayni yethu evelele ihlinzeka ngentokomalo ephelele.
